Gene,Adipose-Subcutaneous,Adipose-Visceral,Adrenal_Gland,Artery-Aorta,Artery-Coronary,Artery-Tibial,Bladder,Brain-Amygdala,Brain-Anterior_cingulate_cortex,Brain-Caudate,Brain-Cerebellar_Hemisphere,Brain-Cerebellum,Brain-Cortex,Brain-Frontal_Cortex,Brain-Hippocampus,Brain-Hypothalamus,Brain-Nucleus_accumbens,Brain-Putamen,Brain-Spinal_cord,Brain-Substantia_nigra,Breast-Mammary Tissue,Cells-EBV.transformed_lymphocytes,Cells-Transformed,Colon-Sigmoid,Colon-Transverse,Esophagus-Gastroesophageal_Junction,Esophagus-Mucosa,Esophagus-Muscularis,Heart-Atrial_Appendage,Heart-Left_Ventricle,Kidney-Cortex,Liver,Lung,Minor_Salivary_Gland,Muscle-Skeletal,Nerve-Tibial,Pancreas,Pituitary,Skin-Not_Sun_Exposed,Skin-Sun_Exposed,Small Intestine-Terminal Ileum,Spleen,Stomach,Thyroid,Whole_Blood
CRABP2_ENSG00000143320.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07136803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069970085,0,0,0,-0.010421848,0
ATP1A2_ENSG00000018625.10,0,0,0,0,0,0,0,0,0,0,0,0.124375476,0,0,0,0,0,0,0,0,-0.048447241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086206094,0,0,0,0,0,0,0,0,0,0
DPT_ENSG00000143196.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303610012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043828179,0.040964519,0,0,0,0,0
PRDX6_ENSG00000117592.8,0.123657065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190501169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107177957,0,0,0,0,0,0,0,0,0,0
NID1_ENSG00000116962.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069551299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091804066,0.051508941,0,0,0,0,0
SLC5A6_ENSG00000138074.10,0.057944152,0.123709863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146418969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RETSAT_ENSG00000042445.9,0.195973654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156539059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06807611,0,0,0,0,0,0,0,0,0,0
C2orf40_ENSG00000119147.5,-0.15042394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049532024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156837299,0
CYBRD1_ENSG00000071967.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062474067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106782653,0.109408318,0,0,0,0,0
EEF1B2_ENSG00000114942.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069930466,0,0,0,0,0,0,0,0,0.029524147,0,0,0,0,0.030533887,0,0,0,0,0,0,0,0,0,0
LMCD1_ENSG00000071282.7,0.048243634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120561745,0,0,0,0,0,0,0,0,0.244337538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIDEC_ENSG00000187288.6,0.155091226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272958581,0,0,0,0,0,0,0,0,0,0.043310581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMP4_ENSG00000157150.4,0.104627068,0,0,0,0,0,0,0,0,0,0,0.10007031,0,0,0,0,0,0,0,0,-0.188940467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBLN2_ENSG00000163520.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075662823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116564032,0.121999346,0,0,0,0,0
RPL14_ENSG00000188846.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087183061,0,0,0,0,0,0,0,0,0.034463419,0,0,0,0,0.031064786,0,0,0,0,0,0,0,0,0,0
DAG1_ENSG00000173402.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085683177,0,0,0,0,0,0,0,0,0.113472061,0,0,0,0,0.066939622,0,0,0,0,0,0,0,0,0,0
CADPS_ENSG00000163618.13,-0.013906281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018325862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011563737,0,0,0,0,0,0,0,0,0
FSTL1_ENSG00000163430.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051030563,0,0,0,0,0,0,0,0,0.029947481,0,0,0,0,0,0,0,0,0.063738463,0,0,0,0,0,0
ADIPOQ_ENSG00000181092.5,0.198098491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19490979,0,0,0,0,0,0,0,0,0,0.034855856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYNPO2_ENSG00000172403.6,-0.044139097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033356519,0,0,0,0,0.107432749,0,0,0,0,0,0,0,0,0,0
SFRP2_ENSG00000145423.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170647924,0,0,0,0,0,0,0,0,0,0,0,-0.119764065,0,0,-0.132538051,0,0,0,0,0,0,0,0,0
PALLD_ENSG00000129116.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050536998,0,0,0,0,0,0,0,0,0.073139761,0,0,0,0,0.042605447,0,0,0,0,0,0,0,0,0,0
PIK3R1_ENSG00000145675.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19258533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085116845,0,0,0,0,0.092579229,0,0,0,0,0
SPOCK1_ENSG00000152377.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028934934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028028799,0.034756207,0,0,0,0,0
CCDC69_ENSG00000198624.8,0.079041277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207222871,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095253341,0,0,0,0,0,0,0,0,0,0
IP6K3_ENSG00000161896.6,-0.013029123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013997099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12842804,0,0,0,0,0,0,0,0,0,0
GJA1_ENSG00000152661.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031565381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15587728,-0.092275677,0,0,0,0,0
SMOC2_ENSG00000112562.14,-0.050034424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082063842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036962891,0
STEAP4_ENSG00000127954.8,-0.11795461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18611356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079831568,0,0,0,0,0
CYP3A5_ENSG00000106258.9,0.019172398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006651306,0,0,0,0,0.060210074,0,0,0,0,0
SCARA5_ENSG00000168079.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086077546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173825306,0.102301154,0,0,0,0,0
OSR2_ENSG00000164920.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129308155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223844988,0.155258768,0,0,0,0,0
PTGDS_ENSG00000107317.7,-0.014686476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012600369,0,0,0,0,0,0,0,0,-0.19240332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALML3_ENSG00000178363.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015357205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209762308,-0.086343354,0,0,0,0,0
DKK1_ENSG00000107984.5,0,0.010106616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007490015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02969285,0,0,0,0,0,0
RBP4_ENSG00000138207.8,0.102531408,0.05113328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002194043,0,0,0,0,0
SCD_ENSG00000099194.5,0.206248913,0,0,0,0.26556992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006062532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAG3_ENSG00000151929.5,0,0,0,0,0,0,0,0,-0.164748921,0,0,0,0,0,0,0,0,0,0,0,-0.038703332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083739113,0,0,0,0,0,0,0,0,0,0
CDKN1C_ENSG00000129757.8,0.212660383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072040564,0,0,0,0,0.052344395,0,0,0,0,0
SAA2_ENSG00000134339.4,0.02326286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015601372,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010173432,0,0,0,0,0,0,0,0,0,0
SERPING1_ENSG00000149131.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026314211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066161439,0.04213284,0,0,0,0,0
FADS1_ENSG00000149485.12,-0.20478177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181095126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077750055,0,0,0,0,0
CD248_ENSG00000174807.3,0.260169225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180887997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089477694,0,0,0,0,0,0
DGAT2_ENSG00000062282.10,0.226939443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132433932,0,0,0,0,0,0,0,0.040868204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRSP_ENSG00000151365.2,0,0,0,0,0.445748018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085095013,0,0,0,0,0,0,0,0,0,0,-0.049826056,0,0,0,0,0
YBX3_ENSG00000060138.8,0,0,0,0,0,0,0,0,-0.004908001,0,0,0,0,0,0,0,0,0,0,0,-0.015182771,0,0,0,0,0,0,0,0,0.031192215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBA1B_ENSG00000123416.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043172985,0,0,0,0,0,0,0,0,0.053482656,0,0,0,0,0.018226457,0,0,0,0,0,0,0,0,0,0
GPD1_ENSG00000167588.8,0.186007685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249835647,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081689124,0,0,0,0,0,0,0,0,0,0
KRT86_ENSG00000170442.7,-0.01058238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.809848761,0,0,0,0,0,0
KRT81_ENSG00000205426.6,-0.013074656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058860696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.825718218,0,0,0,0,0,0
KRT6C_ENSG00000170465.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001888904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036862116,-0.02772936,0,0,0,0,0
KRT6A_ENSG00000205420.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674025,0,0,0,0,0,0,-0.00128829,0,0,0,0,0,0,0,0,0,0,0,-0.050652331,0,0,0,0,0
MUCL1_ENSG00000172551.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447980791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365049327,-0.289437315,0,0,0,0,0
LUM_ENSG00000139329.4,0,-0.203214756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116274414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107409202,0,0,0,0,0,0,0,0,0
DCN_ENSG00000011465.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136312835,0.0877544,0,0,0,-0.060532756,0
AMER2_ENSG00000165566.11,-0.016766388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003472971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412799,0,0,0,0,0,0,0,0,0,0
RGCC_ENSG00000102760.12,0,0,0,0,0,0,0,0,-0.029260013,0,0,0.060440849,0,0,0,0,0,0,0,0,-0.121692541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMP14_ENSG00000157227.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060304939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072505328,0.106723912,0,0,0,0,0
FBLN5_ENSG00000140092.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048274368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043513734,0.041594391,0,0,0,0,0
BTBD6_ENSG00000184887.9,0.13996065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113478203,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130901646,0,0,0,0,0,0,0,0,0,0
PKM_ENSG00000067225.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013214521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08621675,0,0,0,0,-0.037915667,0,0,0,0,0
MFGE8_ENSG00000140545.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045887526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015347007,0,0,0,0.017446213,0,0,0,0,0,0
MMP2_ENSG00000087245.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081910834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125092528,0.146153416,0,0,0,0,0
MT2A_ENSG00000125148.6,0,0,0,0,0,0,0,0,-0.03427921,0,0,0,0,0,0,0,0,0,0,0,-0.103121363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125545477,0,0,0,0,0,0,0,0,0,0
MT1X_ENSG00000187193.8,0,0,0,0,0,0,0,0,-0.018103406,0,0,0,0,0,0,0,0,0,0,0,-0.111280562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160038012,0,0,0,0,0,0,0,0,0,0
TUSC5_ENSG00000184811.3,0.188054657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245143347,0,0,0,0,0,0,0,0,0,0.063683197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PER1_ENSG00000179094.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074112709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072446059,0,0,0,0,0.128121459,0,0,0,0,0
PMP22_ENSG00000109099.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01163881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017484389,0,0,0,0,0.019422203,0,0,0,0,0
CORO6_ENSG00000167549.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013122742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076834497,0,0,0,0,0.017566323,0,0,0,0,0
KRT32_ENSG00000108759.3,-0.097201316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012553151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.696325766,0,0,0,0,0,0
LGALS3BP_ENSG00000108679.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046375988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037722093,0,0,0,-0.069476689,0
ATP5A1_ENSG00000152234.11,0,0.041555782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015123347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027256161,0,0,0,0,0
CFD_ENSG00000197766.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259567864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120336104,0,0,0,0.066173066,0,0,0,0,0
MKNK2_ENSG00000099875.10,0,0,0,0,0,0,0,0,-0.014354321,0,0,0,0,0,0,0,0,0,0,0,-0.030915408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122039076,0,0,0,0,0,0,0,0,0,0
PLIN4_ENSG00000167676.3,0.158242627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247468058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041174792,0,0,0,0,0,0,0,0,0,0
PLIN5_ENSG00000214456.4,0.061586449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081212831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124241213,0,0,0,0,0,0,0,0,0,0
CNN1_ENSG00000130176.3,-0.027752835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028439278,0,0,0,0,0,0,0,0,0.030562695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALR_ENSG00000179218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024364943,0,0,0,0,0,0,0,0,0.071903459,0,0,0,0,0,0,0,0,0,0,0,0,0.064713238,0,0
SEPW1_ENSG00000178980.10,-0.048097535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047903386,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058243316,0,0,0,0,0,0,0,0,0,0
CHGB_ENSG00000089199.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006366201,0,0,0,0,0,0,0,0,-0.002158186,0
CST3_ENSG00000101439.4,0,0,0,0,0,0,0,0,-0.097485383,0,0,0,0,0,0,0,0,0,0,0,-0.059366231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089058378,0,0,0,0,0,0,0
SDF2L1_ENSG00000128228.4,0,0,0,0,0,0,0,0,-0.047685712,0,0,0,0,0,0,0,0,0,0,0,0.036590908,0,0,0,0,0,0,0,0,0.105930852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPBP6_ENSG00000178605.8,0,0,0,0,0,0,0,0,-0.188533785,0,0,0,0,-0.176556205,0,0,0,0,0,0,-0.090441653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL3RA_ENSG00000185291.6,-0.224793969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316214243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149581873,0,0,0,0,0,0,0,0,0
XG_ENSG00000124343.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301503784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283491027,0.361276893,0,0,0,0,0
GYG2_ENSG00000056998.14,0.498722058,0.443485742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024210561,0,0,0,0,0
OFD1_ENSG00000046651.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316552197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170331017,0,0,0,0,0,0,0,0.166576517,0
GEMIN8_ENSG00000046647.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127662345,0,0.218084891,0,0,0,0,0,0,0,0,0,0,0,0,0.198080281,0,0,0,0,0,0,0,0,0
RBBP7_ENSG00000102054.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020143201,0,0.05762103,0,0,0,0,0,0,0,0,0,0,0,0.084656411,0,0,0,0,0,0,0,0,0,0
SAT1_ENSG00000130066.12,0,0,0,-0.086525627,0,0,0,0,-0.024408636,0,0,0,0,0,0,0,0,0,0,0,-0.134068263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSIG4_ENSG00000155659.10,0,0.248839755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060053021,0.053319099,0,0,0,0,0
FHL1_ENSG00000022267.12,0.063675707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102495297,0,0,0,0,0,0,0,0,0.114171014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLITRK4_ENSG00000179542.11,-0.189089406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141765424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081989452,0,0,0,0,0,0,0,0,0
NAA10_ENSG00000102030.11,0.081599924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115057904,0,0,0,0,0.1106881,0,0,0,0,0,0,0,0,0,0
TSPY2_ENSG00000168757.8,-0.457435294,0,0,0,0,-0.565977676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.606342965,0,0,0,0,0,0,0,0,0
DAZ1_ENSG00000188120.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22390553,-0.112108016,0,0,-0.958437302,0,0
DAZ3_ENSG00000187191.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.575530718,-0.28184458,0,0,-0.803461525,0,0
POR_ENSG00000127948.9,0.035916437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050574045,0,0,0,0,0,0,0,0,0,0,0.178932063,0,0,0,0,0,0,0,0,0,0,0,0,0
ARSE_ENSG00000157399.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025772131,0,0,0,0.197492676,0,0,0,0,0,0,0.25755734,0,0,0,0,0,0,0,0,0,0,0,0,0
KLHL21_ENSG00000162413.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135499507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075881479,0,0,0,0,0
ERRFI1_ENSG00000116285.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149963508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099177255,0,0,0,0,0
SPSB1_ENSG00000171621.9,0.100032924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102421485,0,0,0,0,0
RBP7_ENSG00000162444.11,0,-0.234116635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420833281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXO2_ENSG00000116661.9,0,0,0,0,0,0,0,0,-0.08553909,0,0,0,0,0,0,0,0,0,0,0,0.062887743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDPN_ENSG00000162493.12,-0.140893563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217116382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLHDC7A_ENSG00000179023.7,0.057559271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346575257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCEA3_ENSG00000204219.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036519056,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097573666,0,0,0,0,0,0,0,0,0,0
NCMAP_ENSG00000184454.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010417103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170454397,0,0,0,0,0,0,0,0,0
HMGN2_ENSG00000198830.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068189881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034400134,0,0,0,0,0,0,0,0,0,0
SFN_ENSG00000175793.10,0,0,0,0,0,0,0,0,-0.001634254,0,0,0,0,0,0,0,0,0,0,0,0.010316448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCN3_ENSG00000142748.8,0.035938551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026792112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FABP3_ENSG00000121769.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004792548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064237853,0,0,0,0,0,0,0,0,0,0
GJA4_ENSG00000187513.8,0,0,0,0,0,0,0,0,-0.030008633,0,0,0,0,0,0,0,0,0,0,0,-0.184157536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
